23.981721	23.981721	b 101
24.213470	24.213470	b 102
24.445220	24.445220	b 103
24.676970	24.676970	b 104
24.908720	24.908720	b 105
25.140469	25.140469	b 106
25.372219	25.372219	b 107
25.603969	25.603969	b 108
25.835718	25.835718	b 109
26.067468	26.067468	b 110
26.299218	26.299218	b 111
26.530968	26.530968	b 112
26.762717	26.762717	b 113
26.994467	26.994467	b 114
27.226217	27.226217	b 115
27.457966	27.457966	b 116
27.689716	27.689716	b 117
27.921466	27.921466	b 118
28.153216	28.153216	b 119
28.384965	28.384965	b 120
28.616715	28.616715	b 121
28.848465	28.848465	b 122
29.080214	29.080214	b 123
29.311964	29.311964	b 124
29.543714	29.543714	b 125
29.775463	29.775463	b 126
30.007213	30.007213	b 127
30.238963	30.238963	b 128
30.470713	30.470713	b 129
30.702462	30.702462	b 130
30.934212	30.934212	b 131
31.165962	31.165962	b 132
31.397711	31.397711	b 133
31.629461	31.629461	b 134
31.861211	31.861211	b 135
32.092961	32.092961	b 136
32.324710	32.324710	b 137
32.556460	32.556460	b 138
32.788210	32.788210	b 139
33.019959	33.019959	b 140
33.251709	33.251709	b 141
33.483459	33.483459	b 142
33.715209	33.715209	b 143
33.946958	33.946958	b 144
34.178708	34.178708	b 145
34.410458	34.410458	b 146
34.642207	34.642207	b 147
34.873957	34.873957	b 148
35.105707	35.105707	b 149
35.337457	35.337457	b 150
35.569206	35.569206	b 151
35.800956	35.800956	b 152
36.032706	36.032706	b 153
36.264455	36.264455	b 154
36.496205	36.496205	b 155
36.727955	36.727955	b 156
36.959705	36.959705	b 157
37.191454	37.191454	b 158
37.423204	37.423204	b 159
37.654954	37.654954	b 160
37.886703	37.886703	b 161
38.118453	38.118453	b 162
38.350203	38.350203	b 163
38.581952	38.581952	b 164
38.813702	38.813702	b 165
39.045452	39.045452	b 166
39.277202	39.277202	b 167
39.508951	39.508951	b 168
39.740701	39.740701	b 169
39.972451	39.972451	b 170
40.204200	40.204200	b 171
40.435950	40.435950	b 172
40.667700	40.667700	b 173
40.899450	40.899450	b 174
41.131199	41.131199	b 175
41.362949	41.362949	b 176
41.594699	41.594699	b 177
41.826448	41.826448	b 178
42.058198	42.058198	b 179
42.289948	42.289948	b 180
42.521698	42.521698	b 181
42.753447	42.753447	b 182
42.985197	42.985197	b 183
43.216947	43.216947	b 184
43.448696	43.448696	b 185
43.680446	43.680446	b 186
43.912196	43.912196	b 187
44.143946	44.143946	b 188
44.375695	44.375695	b 189
44.607445	44.607445	b 190
44.839195	44.839195	b 191
45.070944	45.070944	b 192
45.302694	45.302694	b 193
45.534444	45.534444	b 194
45.766194	45.766194	b 195
45.997943	45.997943	b 196
46.229693	46.229693	b 197
46.461443	46.461443	b 198
46.693192	46.693192	b 199
46.924942	46.924942	b 200
47.156692	47.156692	b 201
47.388441	47.388441	b 202
47.620191	47.620191	b 203
47.851941	47.851941	b 204
